product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-04 22:56:25.719500565+00:00,67379.91,67379.985,0.0,0.010000000009313226,0.001484120248663342,4.376455155201328e-05,2.2014911022721643e-07,181,3.0166666666666666,4.736500072553721e-05,1
BTC-USD,2026-04-04 22:56:25.973463421+00:00,67379.91,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.337458402806154e-05,6.5222740804665e-07,181,3.0166666666666666,4.736500072553721e-05,1
BTC-USD,2026-04-04 22:56:25.987250176+00:00,67384.0,67383.995,6.06987434729718e-05,0.00999999999476131,0.0014840319269822622,4.348299222136819e-05,9.83976115587673e-07,182,3.033333333333333,4.71533444602624e-05,1
BTC-USD,2026-04-04 22:56:26.220206838+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.336342991051363e-05,9.785696534141144e-07,183,3.05,4.71533444602624e-05,1
BTC-USD,2026-04-04 22:56:26.234136482+00:00,67372.0,67383.995,-0.00017809967692297745,0.00999999999476131,0.0014840319269822622,4.521498262340186e-05,-8.790332039982202e-18,184,3.066666666666667,4.544390127616079e-05,0
BTC-USD,2026-04-04 22:56:26.471033288+00:00,67372.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.521498262340186e-05,-8.790332039982202e-18,184,3.066666666666667,4.556655078198409e-05,0
BTC-USD,2026-04-04 22:56:26.500933017+00:00,67384.0,67383.995,0.00017809967692311509,0.00999999999476131,0.0014840319269822622,4.69546108292875e-05,9.679330267473177e-07,185,3.0833333333333335,4.3759638173091085e-05,0
BTC-USD,2026-04-04 22:56:26.721165267+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.682758829982673e-05,9.627009563324674e-07,186,3.1,4.3759638173091085e-05,0
BTC-USD,2026-04-04 22:56:26.744320109+00:00,67383.99,67383.995,-1.484031926440927e-07,0.00999999999476131,0.0014840319269822622,4.670160871495201e-05,9.567272781121632e-07,187,3.1166666666666667,4.387902207740687e-05,0
BTC-USD,2026-04-04 22:56:26.970630500+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.657662298091522e-05,9.51611089459157e-07,188,3.1333333333333333,4.3931554767715134e-05,0
BTC-USD,2026-04-04 22:56:26.987302121+00:00,67384.0,67383.995,1.484031927140233e-07,0.00999999999476131,0.0014840319269822622,4.645262055822655e-05,9.473387070296616e-07,189,3.15,4.405205530200566e-05,0
BTC-USD,2026-04-04 22:56:27.219077125+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.632961801746773e-05,9.423263329183935e-07,190,3.1666666666666665,4.4173563391634945e-05,0
BTC-USD,2026-04-04 22:56:27.473351336+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.598951432131131e-05,5.308231921383782e-07,190,3.1666666666666665,4.429608252154976e-05,0
BTC-USD,2026-04-04 22:56:27.484573268+00:00,67383.99,67383.995,-1.484031926440927e-07,0.00999999999476131,0.0014840319269822622,4.5868355949088904e-05,5.272483164289968e-07,191,3.183333333333333,4.441963468323182e-05,0
BTC-USD,2026-04-04 22:56:27.720345686+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.56336118864813e-05,9.415411308413092e-07,190,3.1666666666666665,4.454421854276495e-05,0
BTC-USD,2026-04-04 22:56:27.798329537+00:00,67384.0,67383.995,1.484031927140233e-07,0.00999999999476131,0.0014840319269822622,4.52882666148913e-05,5.308231921391459e-07,190,3.1666666666666665,4.466984575138544e-05,0
BTC-USD,2026-04-04 22:56:28.218214641+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.52882666148913e-05,5.308231921391459e-07,190,3.1666666666666665,4.479655283077087e-05,0
BTC-USD,2026-04-04 22:56:28.471131615+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4926791600716844e-05,9.42326332919559e-07,190,3.1666666666666665,4.4811392562183954e-05,0
BTC-USD,2026-04-04 22:56:28.720681418+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4808459103477086e-05,9.37366720641035e-07,191,3.183333333333333,4.4811392562183954e-05,0
BTC-USD,2026-04-04 22:56:29.019692991+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4808459103477086e-05,9.37366720641035e-07,191,3.183333333333333,4.468463858111813e-05,0
BTC-USD,2026-04-04 22:56:29.219768116+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4691056733829165e-05,9.32459041475375e-07,192,3.2,4.4811392562183954e-05,0
BTC-USD,2026-04-04 22:56:29.469922807+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4574572370162765e-05,9.276024839676908e-07,193,3.216666666666667,4.493923136326988e-05,0
BTC-USD,2026-04-04 22:56:29.720063212+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.445899411088097e-05,9.227962534808116e-07,194,3.2333333333333334,4.4815012871062354e-05,0
BTC-USD,2026-04-04 22:56:29.971134441+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.4344310269291766e-05,9.180395717618384e-07,195,3.25,4.4942859414500175e-05,0
BTC-USD,2026-04-04 22:56:29.993469695+00:00,67383.99,67383.995,-1.484031926440927e-07,0.00999999999476131,0.0014840319269822622,4.42305263538568e-05,9.125706345084746e-07,196,3.2666666666666666,4.494286687137329e-05,0
BTC-USD,2026-04-04 22:56:30.220992357+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.411759699917568e-05,9.079146618834314e-07,197,3.283333333333333,4.507181391434635e-05,0
BTC-USD,2026-04-04 22:56:30.471213402+00:00,67384.0,67383.995,1.484031927140233e-07,0.00999999999476131,0.0014840319269822622,4.400551404453992e-05,9.040592737150588e-07,198,3.3,4.507179603083063e-05,0
BTC-USD,2026-04-04 22:56:30.719705277+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.389429512765008e-05,8.994933177872049e-07,199,3.316666666666667,4.520185922417463e-05,0
BTC-USD,2026-04-04 22:56:30.970625018+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.3551256579771376e-05,5.066948652244631e-07,199,3.316666666666667,4.533305492102992e-05,0
BTC-USD,2026-04-04 22:56:31.221736254+00:00,67372.0,67383.995,-0.00017809967692297745,0.00999999999476131,0.0014840319269822622,4.535431476753303e-05,-3.9279845256835235e-07,199,3.316666666666667,4.325415645218413e-05,0
BTC-USD,2026-04-04 22:56:31.729367153+00:00,67372.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.535432002677462e-05,-3.9204886629415356e-07,199,3.316666666666667,4.338042149179904e-05,0
BTC-USD,2026-04-04 22:56:31.991671308+00:00,67383.99,67383.995,0.00017795127373041657,0.00999999999476131,0.0014840319269822622,4.696493667952281e-05,5.041487346943425e-07,200,3.3333333333333335,4.131389408582126e-05,0
BTC-USD,2026-04-04 22:56:32.970113493+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.687039875749226e-05,9.033059580168292e-07,198,3.3,4.1082451960130044e-05,0
BTC-USD,2026-04-04 22:56:33.498145853+00:00,67372.0,67383.995,-0.0001779512737303583,0.00999999999476131,0.0014840319269822622,4.8440516129165045e-05,-5.267415554658743e-18,199,3.316666666666667,3.8774732848664896e-05,0
BTC-USD,2026-04-04 22:56:33.970789190+00:00,67372.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.831865300244984e-05,-5.24094612976096e-18,200,3.3333333333333335,3.8668024778516454e-05,0
BTC-USD,2026-04-04 22:56:34.219995589+00:00,67372.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.819770499547981e-05,-5.2147413991121546e-18,201,3.35,3.878024575912759e-05,0
BTC-USD,2026-04-04 22:56:34.249691712+00:00,67384.0,67383.995,0.00017809967692311509,0.00999999999476131,0.0014840319269822622,4.968384823453941e-05,8.860680443884186e-07,202,3.3666666666666667,3.643198463479573e-05,0
BTC-USD,2026-04-04 22:56:34.469769067+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.956075484904317e-05,8.816815689211492e-07,203,3.3833333333333333,3.653896169667499e-05,0
BTC-USD,2026-04-04 22:56:34.503681858+00:00,67383.99,67383.995,-1.484031926440927e-07,0.00999999999476131,0.0014840319269822622,4.95607690132345e-05,8.809468996506338e-07,203,3.3833333333333333,3.664689656206637e-05,0
BTC-USD,2026-04-04 22:56:34.720494374+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.9263123604131514e-05,4.959266342673522e-07,203,3.3833333333333333,3.675578367477351e-05,0
BTC-USD,2026-04-04 22:56:34.969779647+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.9141648327679224e-05,4.934836459212076e-07,204,3.4,3.6865647183812326e-05,0
BTC-USD,2026-04-04 22:56:35.470292012+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.9141648327679224e-05,4.934836459212076e-07,204,3.4,3.6761587174483984e-05,0
BTC-USD,2026-04-04 22:56:36.470892165+00:00,67383.99,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.883215737991705e-05,8.766072597512474e-07,204,3.4,3.6418620345784536e-05,0
BTC-USD,2026-04-04 22:56:36.745705591+00:00,67384.0,67383.995,1.484031927140233e-07,0.00999999999476131,0.0014840319269822622,4.871235023475565e-05,8.730376319716531e-07,205,3.4166666666666665,3.621228115916532e-05,0
BTC-USD,2026-04-04 22:56:37.470443861+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.859343244879793e-05,8.687789118156938e-07,206,3.433333333333333,3.611041813108944e-05,0
BTC-USD,2026-04-04 22:56:38.718046299+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.859343244879793e-05,8.687789118156938e-07,206,3.433333333333333,3.57496549757714e-05,0
BTC-USD,2026-04-04 22:56:38.971042016+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.8475381347097725e-05,8.645615384573652e-07,207,3.45,3.57496549757714e-05,0
BTC-USD,2026-04-04 22:56:39.029338920+00:00,67384.0,67383.995,0.0,0.00999999999476131,0.0014840319269822622,4.847538134709773e-05,8.645615384573652e-07,207,3.45,3.565184654591967e-05,0
BTC-USD,2026-04-04 22:56:39.219213807+00:00,67384.0,67381.975,0.0,3.8099999999976717,0.5654331147161643,4.835818645308534e-05,8.603849126677161e-07,208,3.466666666666667,3.57496549757714e-05,0
BTC-USD,2026-04-04 22:56:39.261740474+00:00,67380.01,67381.975,-5.921462267520409e-05,3.8099999999976717,0.5654331147161643,4.8355230364371615e-05,1.9956777009509829e-07,207,3.45,3.54761903362412e-05,0
BTC-USD,2026-04-04 22:56:39.470809326+00:00,67380.01,67381.55,0.0,0.8800000000046566,0.13059954839338908,4.8238290871030246e-05,1.986036745873925e-07,208,3.466666666666667,3.5476190336241204e-05,0
BTC-USD,2026-04-04 22:56:39.510163674+00:00,67372.0,67381.55,-0.00011888505424785138,0.8800000000046566,0.13059954839338908,4.8641848021880315e-05,-3.686352857596397e-18,208,3.466666666666667,3.444341791212297e-05,0
BTC-USD,2026-04-04 22:56:39.719384376+00:00,67372.0,67381.55,0.0,0.8800000000046566,0.13059954839338908,4.8641848021880315e-05,-3.686352857596397e-18,208,3.466666666666667,3.4538854984872716e-05,0
BTC-USD,2026-04-04 22:56:40.220659846+00:00,67372.0,67381.55,0.0,0.8399999999965075,0.12466320528342069,4.8153802044524116e-05,-3.33938216463542e-18,207,3.45,3.441979159131694e-05,0
BTC-USD,2026-04-04 22:56:40.238627182+00:00,67381.99,67381.55,0.0001482701924938857,0.8399999999965075,0.12466320528342069,4.91251143017867e-05,7.16281123155545e-07,208,3.466666666666667,3.272970382597722e-05,0
BTC-USD,2026-04-04 22:56:40.719195136+00:00,67381.99,67381.53,0.0,0.7600000000093132,0.11279055254597413,4.883085734980709e-05,3.405608641824874e-07,208,3.466666666666667,3.281909625181109e-05,0
BTC-USD,2026-04-04 22:56:40.744712268+00:00,67381.13,67381.53,-1.2763135789862549e-05,0.7600000000093132,0.11279055254597413,4.872176577172499e-05,2.7756232257650165e-07,209,3.4833333333333334,3.280470696678758e-05,0
BTC-USD,2026-04-04 22:56:40.964416190+00:00,67381.15,67381.53,2.9681896132350806e-07,0.7600000000093132,0.11279055254597413,4.860506678214022e-05,2.7765445960399927e-07,210,3.5,3.2894212984849545e-05,0
BTC-USD,2026-04-04 22:56:40.970349752+00:00,67381.15,67381.53,0.0,0.7600000000093132,0.11279055254597413,4.8489206101595076e-05,2.763322955106469e-07,211,3.5166666666666666,3.2984440140371626e-05,0
BTC-USD,2026-04-04 22:56:41.219908654+00:00,67381.15,67381.64,0.0,0.04000000000814907,0.005936335180940842,4.837417002748165e-05,2.7502266377836897e-07,212,3.533333333333333,3.2984440140371626e-05,0
BTC-USD,2026-04-04 22:56:41.472214143+00:00,67381.15,67381.63,0.0,0.020000000004074536,0.0029681680309714283,4.848920610159507e-05,2.763322955106469e-07,211,3.5166666666666666,3.307541385787425e-05,0
BTC-USD,2026-04-04 22:56:41.477826536+00:00,67381.62,67381.63,6.975220233264855e-06,0.020000000004074536,0.0029681680309714283,4.8376354099011356e-05,3.080805795758327e-07,212,3.533333333333333,3.3163594009253055e-05,0
BTC-USD,2026-04-04 22:56:41.719841089+00:00,67381.62,67381.625,0.0,0.010000000009313226,0.001484084126690804,4.8376354099011356e-05,3.080805795758327e-07,212,3.533333333333333,3.3256085143317135e-05,0
BTC-USD,2026-04-04 22:56:41.730154721+00:00,67381.64,67381.625,2.968168030505888e-07,0.010000000009313226,0.001484084126690804,4.826212406595909e-05,3.0802744855448724e-07,213,3.55,3.3349368731285247e-05,0
BTC-USD,2026-04-04 22:56:42.490486425+00:00,67372.0,67381.625,-0.0001430759127017817,0.010000000009313226,0.001484084126690804,4.9251937108552954e-05,-3.661588468204672e-07,213,3.55,3.155684819793844e-05,0
BTC-USD,2026-04-04 22:56:43.970761091+00:00,67372.0,67381.625,0.0,0.010000000009313226,0.001484084126690804,4.9312949140336955e-05,-3.817273534083533e-18,210,3.5,3.1502209455627204e-05,0
BTC-USD,2026-04-04 22:56:44.247826089+00:00,67381.63,67381.625,0.0001429275043113113,0.010000000009313226,0.001484084126690804,5.0004710025305705e-05,3.117388071918208e-07,210,3.5,2.9762478455074815e-05,0
BTC-USD,2026-04-04 22:56:45.979591341+00:00,67372.0,67381.625,-0.0001429275043113159,0.010000000009313226,0.001484084126690804,5.08055357178187e-05,-3.8693578909490064e-07,202,3.3666666666666667,2.811708000069863e-05,0
BTC-USD,2026-04-04 22:56:46.470161482+00:00,67372.0,67381.625,0.0,0.010000000009313226,0.001484084126690804,5.080553571781869e-05,-3.8693578909490064e-07,202,3.3666666666666667,2.8193306109721507e-05,0
BTC-USD,2026-04-04 22:56:46.720152975+00:00,67372.0,67381.625,0.0,0.010000000009313226,0.001484084126690804,5.0679630692143944e-05,-3.850202653865101e-07,203,3.3833333333333333,2.827015555111175e-05,0
BTC-USD,2026-04-04 22:56:46.968634808+00:00,67372.0,67381.625,0.0,0.010000000009313226,0.001484084126690804,5.055465709511564e-05,-3.831236138328819e-07,204,3.4,2.8347636866846706e-05,0
BTC-USD,2026-04-04 22:56:47.206878676+00:00,67381.63,67381.625,0.0001429275043113113,0.010000000009313226,0.001484084126690804,5.1414275254173105e-05,3.1937946423155033e-07,205,3.4166666666666665,2.63085052210587e-05,0
BTC-USD,2026-04-04 22:56:48.469967203+00:00,67381.63,67381.625,0.0,0.010000000009313226,0.001484084126690804,5.1796527871347684e-05,3.241463219066481e-07,202,3.3666666666666667,2.6904389116219428e-05,0
BTC-USD,2026-04-04 22:56:48.497743752+00:00,67381.62,67381.625,-1.4840841269148456e-07,0.010000000009313226,0.001484084126690804,5.166817022015015e-05,3.218069420323999e-07,203,3.3833333333333333,2.6978194126373334e-05,0
BTC-USD,2026-04-04 22:56:48.719913782+00:00,67381.62,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.15407565285204e-05,3.202216861603191e-07,204,3.4,2.7052615572088797e-05,0
BTC-USD,2026-04-04 22:56:48.763601563+00:00,67377.37,67379.985,-6.307556922779396e-05,0.010000000009313226,0.001484120248663342,5.1731525131495874e-05,9.504596368230651e-09,204,3.4,2.6713372550177773e-05,0
BTC-USD,2026-04-04 22:56:48.970621530+00:00,67379.99,67379.985,3.888470359372749e-05,0.010000000009313226,0.001484120248663342,5.167595410294922e-05,2.00069297335678e-07,205,3.4166666666666665,2.6632653893471296e-05,0
BTC-USD,2026-04-04 22:56:49.219616823+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.1385360810101865e-05,5.813148542351783e-07,205,3.4166666666666665,2.6632653893471296e-05,0
BTC-USD,2026-04-04 22:56:49.507867708+00:00,67379.98,67379.985,-1.4841202491365357e-07,0.010000000009313226,0.001484120248663342,5.138537008576422e-05,5.80587344309131e-07,205,3.4166666666666665,2.670734319020819e-05,0
BTC-USD,2026-04-04 22:56:50.719078669+00:00,67379.98,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.1351287025300287e-05,2.0131546847346447e-07,203,3.3833333333333333,2.7225946537795715e-05,0
BTC-USD,2026-04-04 22:56:51.218819043+00:00,67379.98,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.1351287025300287e-05,2.0131546847346447e-07,203,3.3833333333333333,2.7150638845092183e-05,0
BTC-USD,2026-04-04 22:56:52.216564524+00:00,67372.0,67379.985,-0.00011843981823976403,0.010000000009313226,0.001484120248663342,5.18633975330003e-05,-3.1149910551404118e-18,202,3.3666666666666667,2.69778066889657e-05,0
BTC-USD,2026-04-04 22:56:52.720599906+00:00,67372.0,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.157100642880904e-05,-3.869357890947713e-07,202,3.3666666666666667,2.6815230656717518e-05,0
BTC-USD,2026-04-04 22:56:52.723902612+00:00,67379.99,67379.985,0.00011858823026462259,0.010000000009313226,0.001484120248663342,5.211650718874404e-05,2.0205018146818593e-07,203,3.3833333333333333,2.5506146170956005e-05,0
BTC-USD,2026-04-04 22:56:53.521821260+00:00,67372.0,67379.985,-0.00011858823026458879,0.010000000009313226,0.001484120248663342,5.233845208805937e-05,-3.869357890942292e-07,202,3.3666666666666667,2.3676638506502707e-05,0
BTC-USD,2026-04-04 22:56:55.473028826+00:00,67372.0,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.228421828376578e-05,-3.940389620586777e-07,198,3.3,2.6466378416881432e-05,0
BTC-USD,2026-04-04 22:56:55.493314540+00:00,67379.99,67379.985,0.00011858823026462259,0.010000000009313226,0.001484120248663342,5.267097379301706e-05,6.019707120011482e-07,198,3.3,2.5229931938028916e-05,0
BTC-USD,2026-04-04 22:56:55.969854869+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.2537815248677094e-05,5.989304558799303e-07,199,3.316666666666667,2.516843342864758e-05,0
BTC-USD,2026-04-04 22:56:56.470299157+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.2405661547006815e-05,5.95920755096614e-07,200,3.3333333333333335,2.5107382447850057e-05,0
BTC-USD,2026-04-04 22:56:56.720654312+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.227450011332702e-05,5.92941151321131e-07,201,3.35,2.5107382447850057e-05,0
BTC-USD,2026-04-04 22:56:56.970148049+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.214431859216599e-05,5.899911953444089e-07,202,3.3666666666666667,2.5107382447850057e-05,0
BTC-USD,2026-04-04 22:56:57.219727390+00:00,67379.99,67379.985,0.0,0.010000000009313226,0.001484120248663342,5.214431859216599e-05,5.899911953444089e-07,202,3.3666666666666667,2.5168433428647584e-05,0
BTC-USD,2026-04-04 22:56:57.720673486+00:00,67379.99,67378.54000000001,0.0,2.5600000000122236,0.3799429313861985,5.185791395026421e-05,2.030554062527526e-07,202,3.3666666666666667,2.5056654247252625e-05,0
BTC-USD,2026-04-04 22:56:57.745223874+00:00,67377.37,67378.54000000001,-3.888470359372552e-05,2.5600000000122236,0.3799429313861985,5.163870775825493e-05,3.965349585600787e-07,202,3.3666666666666667,2.4901298886269905e-05,0
BTC-USD,2026-04-04 22:56:57.970634260+00:00,67377.37,67379.04000000001,0.0,1.5600000000122236,0.23152600571516357,5.1510738109054115e-05,3.945719142107713e-07,203,3.3833333333333333,2.496149814060919e-05,0
BTC-USD,2026-04-04 22:56:57.987773565+00:00,67372.0,67379.04000000001,-7.970352667084147e-05,1.5600000000122236,0.23152600571516357,5.16888207809328e-05,-1.3086533857796094e-18,204,3.4,2.437086737787676e-05,0
BTC-USD,2026-04-04 22:56:58.469830553+00:00,67372.0,67379.55,0.0,0.5400000000081491,0.08014301075150385,5.16888207809328e-05,-1.3086533857796094e-18,204,3.4,2.4253530202704223e-05,0
BTC-USD,2026-04-04 22:56:58.719473367+00:00,67372.0,67379.815,0.0,0.010000000009313226,0.0014841239931147369,5.1561976857754866e-05,-1.3022384182022585e-18,205,3.4166666666666665,2.4195394219694802e-05,0
BTC-USD,2026-04-04 22:56:58.970848927+00:00,67372.0,67379.10500000001,0.0,1.430000000007567,0.2122319671666115,5.143606219640488e-05,-1.2958860356744426e-18,206,3.433333333333333,2.4195394219694802e-05,0
BTC-USD,2026-04-04 22:56:59.016390526+00:00,67372.0,67379.10500000001,0.0,1.430000000007567,0.2122319671666115,5.143606219640488e-05,-1.2958860356744426e-18,206,3.433333333333333,2.419539421969481e-05,0
BTC-USD,2026-04-04 22:56:59.219589324+00:00,67372.0,67379.125,0.0,1.3900000000139698,0.2062953474112301,5.131106550569147e-05,-1.2895953267634017e-18,207,3.45,2.413772146969977e-05,0
BTC-USD,2026-04-04 22:56:59.463177470+00:00,67378.43,67379.125,9.543568810690935e-05,1.3900000000139698,0.2062953474112301,5.161292258664225e-05,4.6104197152967967e-07,208,3.466666666666667,2.3301617421887637e-05,0
BTC-USD,2026-04-04 22:56:59.470411391+00:00,67378.43,67379.13,0.0,1.3399999999965075,0.19887463670078664,5.148871345565535e-05,4.5882542358963314e-07,209,3.4833333333333334,2.3301617421887637e-05,0
BTC-USD,2026-04-04 22:56:59.719366759+00:00,67378.43,67378.595,0.0,2.4100000000034925,0.35768035828047356,5.148871345565535e-05,4.5882542358963314e-07,209,3.4833333333333334,2.3357677236771122e-05,0
BTC-USD,2026-04-04 22:56:59.971176847+00:00,67378.43,67377.67,0.0,0.5599999999976717,0.08311358941288288,5.1365396776883715e-05,4.5663008663465884e-07,210,3.5,2.3301617421887637e-05,0
BTC-USD,2026-04-04 22:56:59.977855061+00:00,67377.99,67377.67,-6.530301116506817e-06,0.5599999999976717,0.08311358941288288,5.136765117526434e-05,4.253846267470664e-07,210,3.5,2.335157977235328e-05,0
BTC-USD,2026-04-04 22:57:00.219264299+00:00,67377.99,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.124520966362671e-05,4.2335898566731847e-07,211,3.5166666666666666,2.335162085678123e-05,0
BTC-USD,2026-04-04 22:57:00.225644688+00:00,67377.38,67377.945,-9.053442545606527e-06,0.00999999999476131,0.0014841651811674146,5.088098337037626e-05,-4.381837597036165e-08,211,3.5166666666666666,2.339713727716136e-05,0
BTC-USD,2026-04-04 22:57:00.469799849+00:00,67377.38,67377.67,0.0,0.5599999999976717,0.08311358941288288,5.088098337037625e-05,-4.381837597036165e-08,211,3.5166666666666666,2.5388171432228918e-05,0
BTC-USD,2026-04-04 22:57:00.719898442+00:00,67377.38,67377.935,0.0,0.029999999998835847,0.0044524962064859735,5.1002562863901955e-05,-4.402803327165525e-08,210,3.5,2.7171993325056694e-05,0
BTC-USD,2026-04-04 22:57:00.970856450+00:00,67377.38,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.100256243874929e-05,-4.331790691776153e-08,210,3.5,2.7107095390517608e-05,0
BTC-USD,2026-04-04 22:57:01.470309567+00:00,67377.38,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.1125017658268025e-05,-4.3526166085635384e-08,209,3.4833333333333334,2.7172029446358743e-05,0
BTC-USD,2026-04-04 22:57:01.491075485+00:00,67377.95,67377.945,8.459776692979036e-06,0.00999999999476131,0.0014841651811674146,5.1128399960507024e-05,-3.5677031766917773e-09,209,3.4833333333333334,2.723301664257238e-05,0
BTC-USD,2026-04-04 22:57:01.971069935+00:00,67377.95,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.137599556939211e-05,-2.881873071786971e-09,207,3.45,2.893625675159371e-05,0
BTC-USD,2026-04-04 22:57:02.968557747+00:00,67377.95,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.137357253826132e-05,4.3503310905243796e-07,204,3.4,3.0419328109391688e-05,0
BTC-USD,2026-04-04 22:57:03.218816502+00:00,67377.95,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.111985328770314e-05,-3.673674557729834e-09,203,3.3833333333333333,3.0491891727817126e-05,0
BTC-USD,2026-04-04 22:57:03.718877871+00:00,67377.95,67377.945,0.0,0.00999999999476131,0.0014841651811674146,5.0985526713841895e-05,4.4155860568845166e-07,201,3.35,3.19970288419003e-05,0
BTC-USD,2026-04-04 22:57:03.973464191+00:00,67377.95,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.0851993543606434e-05,-3.747890205131168e-09,199,3.316666666666667,3.3384275794725833e-05,0
BTC-USD,2026-04-04 22:57:04.210254020+00:00,67377.25,67377.245,-1.0389209470204628e-05,0.00999999999476131,0.0014841806005516122,5.072937929414394e-05,-5.5936139350857286e-08,200,3.3333333333333335,3.3453992552673474e-05,0
BTC-USD,2026-04-04 22:57:04.219444675+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.06023970728395e-05,-5.5656458654102995e-08,201,3.35,3.35338095959906e-05,0
BTC-USD,2026-04-04 22:57:04.469060273+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.060239707283951e-05,-5.5656458654102995e-08,201,3.35,3.3621023340888584e-05,0
BTC-USD,2026-04-04 22:57:04.717695884+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.068664750532129e-05,-2.028587664599979e-07,200,3.3333333333333335,3.3650819483160114e-05,0
BTC-USD,2026-04-04 22:57:04.970512298+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.094328981126629e-05,-2.0265816372149835e-07,198,3.3,3.357141544410742e-05,0
BTC-USD,2026-04-04 22:57:05.472121415+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.120386463745495e-05,-2.0473670899021245e-07,196,3.2666666666666666,3.359456713575476e-05,0
BTC-USD,2026-04-04 22:57:06.219119691+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.1602333624538537e-05,-2.087086998217708e-07,193,3.216666666666667,3.35449572564809e-05,0
BTC-USD,2026-04-04 22:57:06.469553836+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.1602333624538537e-05,-2.087086998217708e-07,193,3.216666666666667,3.349215706059927e-05,0
BTC-USD,2026-04-04 22:57:07.002952784+00:00,67377.25,67377.245,0.0,0.00999999999476131,0.0014841806005516122,5.1873209411327285e-05,-2.1090563350410524e-07,191,3.183333333333333,3.3414572361720284e-05,0
